Line,Day,Value
PA_to_NJ,85,0.0
PA_to_NY,85,0.0
PA_to_OH,85,0.0
PA_to_WV,85,0.0
RI_to_CT,85,0.0
RI_to_MA,85,0.0
SC_to_GA,85,0.0
SC_to_NC,85,0.0
SD_to_IA,85,0.0
SD_to_MN,85,0.0
SD_to_NE,85,0.0
SD_to_ND,85,0.0
SD_to_WY,85,0.0
TN_to_AL,85,0.0
TN_to_AR,85,0.0
TN_to_GA,85,0.0
TN_to_KY,85,0.0
TN_to_MS,85,0.0
TN_to_VA,85,0.0
TX_to_AR,85,0.0
TX_to_LA,85,0.0
TX_to_NM,85,0.0
TX_to_OK,85,0.0
TX_to_TX_MX_NE,85,0.0
TX_to_TX_MX_SS,85,0.0
UT_to_CO,85,0.0
UT_to_ID,85,0.0
UT_to_NV,85,0.0
UT_to_WY,85,0.0
VA_to_DC,85,0.0
VA_to_MD,85,0.0
VA_to_NC,85,0.0
VA_to_TN,85,0.0
WA_to_ID,85,0.0
WA_to_OR,85,0.0
WA_to_WA_CN_W,85,0.0
WV_to_KY,85,0.0
WV_to_MD,85,0.0
WV_to_OH,85,0.0
WV_to_PA,85,0.0
WV_to_VA,85,0.0
WI_to_IL,85,0.0
WI_to_MI,85,0.0
WI_to_MN,85,0.0
WY_to_CO,85,0.0
WY_to_MT,85,0.0
WY_to_NE,85,0.0
WY_to_SD,85,0.0
WY_to_UT,85,0.0
ME_CN_E_to_ME,85,0.0
ME_CN_E_to_CN_E,85,0.0
NH_CN_E_to_NH,85,0.0
NH_CN_E_to_CN_E,85,0.0
VT_CN_E_to_VT,85,0.0
NY_CN_E_to_NY,85,0.0
NY_CN_E_to_CN_E,85,0.0
MI_CN_E_to_MI,85,0.0
MI_CN_E_to_CN_E,85,0.0
MN_CN_W_to_MN,85,0.0
MN_CN_W_to_CN_W,85,0.0
ND_CN_W_to_ND,85,0.0
ND_CN_W_to_CN_W,85,0.0
MT_CN_W_to_MT,85,0.0
MT_CN_W_to_CN_W,85,0.0
ID_CN_W_to_ID,85,0.0
WA_CN_W_to_WA,85,0.0
WA_CN_W_to_CN_W,85,0.0
TX_MX_NE_to_TX,85,0.0
TX_MX_NE_to_MX_NE,85,0.0
AZ_MX_NW_to_MX_NW,85,0.0
CA_MX_NW_to_CA,85,0.0
CA_MX_NW_to_MX_NW,85,0.0
TX_MX_SS_to_MX_SS,85,0.0
MX_NE_to_TX_MX_NE,85,0.0
MX_NE_to_MX_NW,85,0.0
MX_NE_to_MX_IW,85,0.0
MX_NE_to_MX_SS,85,0.0
MX_NW_to_CA_MX_NW,85,0.0
MX_IW_to_MX_CE,85,0.0
MX_CE_to_MX_IW,85,0.0
MX_SS_to_MX_NE,85,0.0
MX_SS_to_MX_IW,85,0.0
MX_SS_to_MX_CE,85,0.0
CN_E_to_ME_CN_E,85,0.0
CN_E_to_NH_CN_E,85,0.0
CN_E_to_VT_CN_E,85,0.0
CN_E_to_NY_CN_E,85,0.0
CN_E_to_MI_CN_E,85,0.0
CN_W_to_MN_CN_W,85,0.0
CN_W_to_ND_CN_W,85,0.0
CN_W_to_MT_CN_W,85,0.0
CN_W_to_ID_CN_W,85,0.0
CN_W_to_WA_CN_W,85,0.0
CN_W_to_CN_E,85,0.0
AL_to_FL,86,0.0
AL_to_GA,86,0.0
AL_to_MS,86,0.0
AL_to_TN,86,0.0
AZ_to_CA,86,0.0
AZ_to_NV,86,0.0
AZ_to_AZ_MX_NW,86,0.0
AR_to_LA,86,0.0
AR_to_MS,86,0.0
AR_to_MO,86,0.0
AR_to_OK,86,0.0
AR_to_TX,86,0.0
CA_to_AZ,86,0.0
CA_to_NV,86,0.0
CA_to_CA_MX_NW,86,0.0
CO_to_KS,86,0.0
CO_to_NE,86,0.0
CO_to_NM,86,0.0
CO_to_OK,86,0.0
CO_to_UT,86,0.0
CO_to_WY,86,0.0
CT_to_MA,86,0.0
CT_to_NY,86,0.0
CT_to_RI,86,0.0
DE_to_MD,86,0.0
DE_to_NJ,86,0.0
GA_to_AL,86,0.0
GA_to_FL,86,0.0
GA_to_SC,86,0.0
GA_to_TN,86,0.0
ID_to_NV,86,0.0
ID_to_OR,86,0.0
ID_to_UT,86,0.0
ID_to_WA,86,0.0
ID_to_WY,86,0.0
IL_to_IN,86,0.0
IL_to_IA,86,0.0
IL_to_KY,86,0.0
IL_to_MO,86,0.0
IL_to_WI,86,0.0
IN_to_IL,86,0.0
IN_to_KY,86,0.0
IN_to_MI,86,0.0
IN_to_OH,86,0.0
IA_to_IL,86,0.0
IA_to_MN,86,0.0
IA_to_SD,86,0.0
KS_to_CO,86,0.0
KS_to_MO,86,0.0
KS_to_NE,86,0.0
KS_to_OK,86,0.0
KY_to_IL,86,0.0
KY_to_IN,86,0.0
KY_to_OH,86,0.0
KY_to_TN,86,0.0
KY_to_VA,86,0.0
KY_to_WV,86,0.0
LA_to_AR,86,0.0
LA_to_MS,86,0.0
LA_to_TX,86,0.0
ME_to_NH,86,0.0
ME_to_ME_CN_E,86,0.0
MD_to_DC,86,0.0
MD_to_DE,86,0.0
MD_to_PA,86,0.0
MD_to_VA,86,0.0
MD_to_WV,86,0.0
MA_to_CT,86,0.0
MA_to_NH,86,0.0
MA_to_RI,86,0.0
MI_to_IN,86,0.0
MI_to_OH,86,0.0
MI_to_WI,86,0.0
MI_to_MI_CN_E,86,0.0
MN_to_IA,86,0.0
MN_to_ND,86,0.0
MN_to_WI,86,0.0
MN_to_MN_CN_W,86,0.0
MS_to_AL,86,0.0
MS_to_AR,86,0.0
MS_to_LA,86,0.0
MS_to_TN,86,0.0
MO_to_AR,86,0.0
MO_to_IL,86,0.0
MO_to_IA,86,0.0
MT_to_ND,86,0.0
MT_to_WY,86,0.0
MT_to_MT_CN_W,86,0.0
NE_to_CO,86,0.0
NE_to_IA,86,0.0
NE_to_KS,86,0.0
NE_to_SD,86,0.0
NV_to_CA,86,0.0
NV_to_OR,86,0.0
NH_to_ME,86,0.0
NH_to_MA,86,0.0
NH_to_NH_CN_E,86,0.0
NJ_to_NY,86,0.0
NJ_to_PA,86,0.0
NM_to_AZ,86,0.0
NM_to_CO,86,0.0
NM_to_TX,86,0.0
NY_to_CT,86,0.0
NY_to_MA,86,0.0
NY_to_NJ,86,0.0
NY_to_PA,86,0.0
NY_to_NY_CN_E,86,0.0
NC_to_SC,86,0.0
NC_to_VA,86,0.0
ND_to_MN,86,0.0
ND_to_MT,86,0.0
ND_to_SD,86,0.0
ND_to_ND_CN_W,86,0.0
OH_to_IN,86,0.0
OH_to_KY,86,0.0
OH_to_MI,86,0.0
OH_to_PA,86,0.0
OH_to_WV,86,0.0
OK_to_AR,86,0.0
OK_to_CO,86,0.0
OK_to_KS,86,0.0
OK_to_MO,86,0.0
OK_to_TX,86,0.0
OR_to_CA,86,0.0
OR_to_ID,86,0.0
OR_to_WA,86,0.0
PA_to_DE,86,0.0
PA_to_MD,86,0.0
PA_to_NJ,86,0.0
PA_to_NY,86,0.0
PA_to_OH,86,0.0
PA_to_WV,86,0.0
RI_to_CT,86,0.0
RI_to_MA,86,0.0
SC_to_GA,86,0.0
SC_to_NC,86,0.0
SD_to_IA,86,0.0
SD_to_MN,86,0.0
SD_to_NE,86,0.0
SD_to_ND,86,0.0
SD_to_WY,86,0.0
TN_to_AL,86,0.0
TN_to_AR,86,0.0
TN_to_GA,86,0.0
TN_to_KY,86,0.0
TN_to_MS,86,0.0
TN_to_VA,86,0.0
TX_to_AR,86,0.0
TX_to_LA,86,0.0
TX_to_NM,86,0.0
TX_to_OK,86,0.0
TX_to_TX_MX_NE,86,0.0
TX_to_TX_MX_SS,86,0.0
UT_to_CO,86,0.0
UT_to_ID,86,0.0
UT_to_NV,86,0.0
UT_to_WY,86,0.0
VA_to_DC,86,0.0
VA_to_MD,86,0.0
VA_to_NC,86,0.0
VA_to_TN,86,0.0
WA_to_ID,86,0.0
WA_to_OR,86,0.0
WA_to_WA_CN_W,86,0.0
WV_to_KY,86,0.0
WV_to_MD,86,0.0
WV_to_OH,86,0.0
WV_to_PA,86,0.0
WV_to_VA,86,0.0
WI_to_IL,86,0.0
WI_to_MI,86,0.0
WI_to_MN,86,0.0
WY_to_CO,86,0.0
WY_to_MT,86,0.0
WY_to_NE,86,0.0
WY_to_SD,86,0.0
WY_to_UT,86,0.0
ME_CN_E_to_ME,86,0.0
ME_CN_E_to_CN_E,86,0.0
NH_CN_E_to_NH,86,0.0
NH_CN_E_to_CN_E,86,0.0
VT_CN_E_to_VT,86,0.0
NY_CN_E_to_NY,86,0.0
NY_CN_E_to_CN_E,86,0.0
MI_CN_E_to_MI,86,0.0
MI_CN_E_to_CN_E,86,0.0
MN_CN_W_to_MN,86,0.0
MN_CN_W_to_CN_W,86,0.0
ND_CN_W_to_ND,86,0.0
ND_CN_W_to_CN_W,86,0.0
MT_CN_W_to_MT,86,0.0
MT_CN_W_to_CN_W,86,0.0
ID_CN_W_to_ID,86,0.0
WA_CN_W_to_WA,86,0.0
WA_CN_W_to_CN_W,86,0.0
TX_MX_NE_to_TX,86,0.0
TX_MX_NE_to_MX_NE,86,0.0
AZ_MX_NW_to_MX_NW,86,0.0
CA_MX_NW_to_CA,86,0.0
CA_MX_NW_to_MX_NW,86,0.0
TX_MX_SS_to_MX_SS,86,0.0
MX_NE_to_TX_MX_NE,86,0.0
MX_NE_to_MX_NW,86,0.0
MX_NE_to_MX_IW,86,0.0
MX_NE_to_MX_SS,86,0.0
MX_NW_to_CA_MX_NW,86,0.0
MX_IW_to_MX_CE,86,0.0
MX_CE_to_MX_IW,86,0.0
MX_SS_to_MX_NE,86,0.0
MX_SS_to_MX_IW,86,0.0
MX_SS_to_MX_CE,86,0.0
CN_E_to_ME_CN_E,86,0.0
CN_E_to_NH_CN_E,86,0.0
CN_E_to_VT_CN_E,86,0.0
CN_E_to_NY_CN_E,86,0.0
CN_E_to_MI_CN_E,86,0.0
CN_W_to_MN_CN_W,86,0.0
CN_W_to_ND_CN_W,86,0.0
CN_W_to_MT_CN_W,86,0.0
CN_W_to_ID_CN_W,86,0.0
CN_W_to_WA_CN_W,86,0.0
CN_W_to_CN_E,86,0.0
AL_to_FL,87,0.0
AL_to_GA,87,0.0
AL_to_MS,87,0.0
AL_to_TN,87,0.0
AZ_to_CA,87,0.0
AZ_to_NV,87,0.0
AZ_to_AZ_MX_NW,87,0.0
AR_to_LA,87,0.0
AR_to_MS,87,0.0
AR_to_MO,87,0.0
AR_to_OK,87,0.0
AR_to_TX,87,0.0
CA_to_AZ,87,0.0
CA_to_NV,87,0.0
CA_to_CA_MX_NW,87,0.0
CO_to_KS,87,0.0
CO_to_NE,87,0.0
CO_to_NM,87,0.0
CO_to_OK,87,0.0
CO_to_UT,87,0.0
CO_to_WY,87,0.0
CT_to_MA,87,0.0
CT_to_NY,87,0.0
CT_to_RI,87,0.0
DE_to_MD,87,0.0
DE_to_NJ,87,0.0
GA_to_AL,87,0.0
GA_to_FL,87,0.0
GA_to_SC,87,0.0
GA_to_TN,87,0.0
ID_to_NV,87,0.0
ID_to_OR,87,0.0
ID_to_UT,87,0.0
ID_to_WA,87,0.0
ID_to_WY,87,0.0
IL_to_IN,87,0.0
IL_to_IA,87,0.0
IL_to_KY,87,0.0
IL_to_MO,87,0.0
IL_to_WI,87,0.0
IN_to_IL,87,0.0
IN_to_KY,87,0.0
IN_to_MI,87,0.0
IN_to_OH,87,0.0
IA_to_IL,87,0.0
IA_to_MN,87,0.0
IA_to_SD,87,0.0
KS_to_CO,87,0.0
KS_to_MO,87,0.0
KS_to_NE,87,0.0
KS_to_OK,87,0.0
KY_to_IL,87,0.0
KY_to_IN,87,0.0
KY_to_OH,87,0.0
KY_to_TN,87,0.0
KY_to_VA,87,0.0
KY_to_WV,87,0.0
LA_to_AR,87,0.0
LA_to_MS,87,0.0
LA_to_TX,87,0.0
ME_to_NH,87,0.0
ME_to_ME_CN_E,87,0.0
MD_to_DC,87,0.0
MD_to_DE,87,0.0
MD_to_PA,87,0.0
MD_to_VA,87,0.0
MD_to_WV,87,0.0
MA_to_CT,87,0.0
MA_to_NH,87,0.0
MA_to_RI,87,0.0
MI_to_IN,87,0.0
MI_to_OH,87,0.0
MI_to_WI,87,0.0
MI_to_MI_CN_E,87,0.0
MN_to_IA,87,0.0
MN_to_ND,87,0.0
MN_to_WI,87,0.0
MN_to_MN_CN_W,87,0.0
MS_to_AL,87,0.0
MS_to_AR,87,0.0
MS_to_LA,87,0.0
MS_to_TN,87,0.0
MO_to_AR,87,0.0
MO_to_IL,87,0.0
MO_to_IA,87,0.0
MT_to_ND,87,0.0
MT_to_WY,87,0.0
MT_to_MT_CN_W,87,0.0
NE_to_CO,87,0.0
NE_to_IA,87,0.0
NE_to_KS,87,0.0
NE_to_SD,87,0.0
NV_to_CA,87,0.0
NV_to_OR,87,0.0
NH_to_ME,87,0.0
NH_to_MA,87,0.0
NH_to_NH_CN_E,87,0.0
NJ_to_NY,87,0.0
NJ_to_PA,87,0.0
NM_to_AZ,87,0.0
NM_to_CO,87,0.0
NM_to_TX,87,0.0
NY_to_CT,87,0.0
NY_to_MA,87,0.0
NY_to_NJ,87,0.0
NY_to_PA,87,0.0
NY_to_NY_CN_E,87,0.0
NC_to_SC,87,0.0
NC_to_VA,87,0.0
ND_to_MN,87,0.0
ND_to_MT,87,0.0
ND_to_SD,87,0.0
ND_to_ND_CN_W,87,0.0
OH_to_IN,87,0.0
OH_to_KY,87,0.0
OH_to_MI,87,0.0
OH_to_PA,87,0.0
OH_to_WV,87,0.0
OK_to_AR,87,0.0
OK_to_CO,87,0.0
OK_to_KS,87,0.0
OK_to_MO,87,0.0
OK_to_TX,87,0.0
OR_to_CA,87,0.0
OR_to_ID,87,0.0
OR_to_WA,87,0.0
PA_to_DE,87,0.0
PA_to_MD,87,0.0
PA_to_NJ,87,0.0
PA_to_NY,87,0.0
PA_to_OH,87,0.0
PA_to_WV,87,0.0
RI_to_CT,87,0.0
RI_to_MA,87,0.0
SC_to_GA,87,0.0
SC_to_NC,87,0.0
SD_to_IA,87,0.0
SD_to_MN,87,0.0
SD_to_NE,87,0.0
SD_to_ND,87,0.0
SD_to_WY,87,0.0
TN_to_AL,87,0.0
TN_to_AR,87,0.0
TN_to_GA,87,0.0
TN_to_KY,87,0.0
TN_to_MS,87,0.0
TN_to_VA,87,0.0
TX_to_AR,87,0.0
TX_to_LA,87,0.0
TX_to_NM,87,0.0
TX_to_OK,87,0.0
TX_to_TX_MX_NE,87,0.0
TX_to_TX_MX_SS,87,0.0
UT_to_CO,87,0.0
UT_to_ID,87,0.0
UT_to_NV,87,0.0
UT_to_WY,87,0.0
VA_to_DC,87,0.0
VA_to_MD,87,0.0
VA_to_NC,87,0.0
VA_to_TN,87,0.0
WA_to_ID,87,0.0
WA_to_OR,87,0.0
WA_to_WA_CN_W,87,0.0
WV_to_KY,87,0.0
WV_to_MD,87,0.0
WV_to_OH,87,0.0
WV_to_PA,87,0.0
WV_to_VA,87,0.0
WI_to_IL,87,0.0
WI_to_MI,87,0.0
WI_to_MN,87,0.0
WY_to_CO,87,0.0
WY_to_MT,87,0.0
WY_to_NE,87,0.0
WY_to_SD,87,0.0
WY_to_UT,87,0.0
ME_CN_E_to_ME,87,0.0
ME_CN_E_to_CN_E,87,0.0
NH_CN_E_to_NH,87,0.0
NH_CN_E_to_CN_E,87,0.0
VT_CN_E_to_VT,87,0.0
NY_CN_E_to_NY,87,0.0
NY_CN_E_to_CN_E,87,0.0
MI_CN_E_to_MI,87,0.0
MI_CN_E_to_CN_E,87,0.0
MN_CN_W_to_MN,87,0.0
MN_CN_W_to_CN_W,87,0.0
ND_CN_W_to_ND,87,0.0
ND_CN_W_to_CN_W,87,0.0
MT_CN_W_to_MT,87,0.0
MT_CN_W_to_CN_W,87,0.0
ID_CN_W_to_ID,87,0.0
WA_CN_W_to_WA,87,0.0
WA_CN_W_to_CN_W,87,0.0
TX_MX_NE_to_TX,87,0.0
TX_MX_NE_to_MX_NE,87,0.0
AZ_MX_NW_to_MX_NW,87,0.0
CA_MX_NW_to_CA,87,0.0
CA_MX_NW_to_MX_NW,87,0.0
TX_MX_SS_to_MX_SS,87,0.0
MX_NE_to_TX_MX_NE,87,0.0
MX_NE_to_MX_NW,87,0.0
MX_NE_to_MX_IW,87,0.0
MX_NE_to_MX_SS,87,0.0
MX_NW_to_CA_MX_NW,87,0.0
MX_IW_to_MX_CE,87,0.0
MX_CE_to_MX_IW,87,0.0
MX_SS_to_MX_NE,87,0.0
MX_SS_to_MX_IW,87,0.0
MX_SS_to_MX_CE,87,0.0
CN_E_to_ME_CN_E,87,0.0
CN_E_to_NH_CN_E,87,0.0
CN_E_to_VT_CN_E,87,0.0
CN_E_to_NY_CN_E,87,0.0
CN_E_to_MI_CN_E,87,0.0
CN_W_to_MN_CN_W,87,0.0
CN_W_to_ND_CN_W,87,0.0
CN_W_to_MT_CN_W,87,0.0
CN_W_to_ID_CN_W,87,0.0
CN_W_to_WA_CN_W,87,0.0
CN_W_to_CN_E,87,0.0
AL_to_FL,88,0.0
AL_to_GA,88,0.0
AL_to_MS,88,0.0
AL_to_TN,88,0.0
AZ_to_CA,88,0.0
AZ_to_NV,88,0.0
AZ_to_AZ_MX_NW,88,0.0
AR_to_LA,88,0.0
AR_to_MS,88,0.0
AR_to_MO,88,0.0
AR_to_OK,88,0.0
AR_to_TX,88,0.0
CA_to_AZ,88,0.0
CA_to_NV,88,0.0
CA_to_CA_MX_NW,88,0.0
CO_to_KS,88,0.0
CO_to_NE,88,0.0
CO_to_NM,88,0.0
CO_to_OK,88,0.0
CO_to_UT,88,0.0
CO_to_WY,88,0.0
CT_to_MA,88,0.0
CT_to_NY,88,0.0
CT_to_RI,88,0.0
DE_to_MD,88,0.0
DE_to_NJ,88,0.0
GA_to_AL,88,0.0
GA_to_FL,88,0.0
GA_to_SC,88,0.0
GA_to_TN,88,0.0
ID_to_NV,88,0.0
ID_to_OR,88,0.0
ID_to_UT,88,0.0
ID_to_WA,88,0.0
ID_to_WY,88,0.0
IL_to_IN,88,0.0
IL_to_IA,88,0.0
IL_to_KY,88,0.0
IL_to_MO,88,0.0
IL_to_WI,88,0.0
IN_to_IL,88,0.0
IN_to_KY,88,0.0
IN_to_MI,88,0.0
IN_to_OH,88,0.0
IA_to_IL,88,0.0
IA_to_MN,88,0.0
IA_to_SD,88,0.0
KS_to_CO,88,0.0
KS_to_MO,88,0.0
KS_to_NE,88,0.0
KS_to_OK,88,0.0
KY_to_IL,88,0.0
KY_to_IN,88,0.0
KY_to_OH,88,0.0
KY_to_TN,88,0.0
KY_to_VA,88,0.0
KY_to_WV,88,0.0
LA_to_AR,88,0.0
LA_to_MS,88,0.0
LA_to_TX,88,0.0
ME_to_NH,88,0.0
ME_to_ME_CN_E,88,0.0
MD_to_DC,88,0.0
MD_to_DE,88,0.0
MD_to_PA,88,0.0
MD_to_VA,88,0.0
MD_to_WV,88,0.0
MA_to_CT,88,0.0
MA_to_NH,88,0.0
MA_to_RI,88,0.0
MI_to_IN,88,0.0
MI_to_OH,88,0.0
MI_to_WI,88,0.0
MI_to_MI_CN_E,88,0.0
MN_to_IA,88,0.0
MN_to_ND,88,0.0
MN_to_WI,88,0.0
MN_to_MN_CN_W,88,0.0
MS_to_AL,88,0.0
MS_to_AR,88,0.0
MS_to_LA,88,0.0
MS_to_TN,88,0.0
MO_to_AR,88,0.0
MO_to_IL,88,0.0
MO_to_IA,88,0.0
MT_to_ND,88,0.0
MT_to_WY,88,0.0
MT_to_MT_CN_W,88,0.0
NE_to_CO,88,0.0
NE_to_IA,88,0.0
NE_to_KS,88,0.0
NE_to_SD,88,0.0
NV_to_CA,88,0.0
NV_to_OR,88,0.0
NH_to_ME,88,0.0
NH_to_MA,88,0.0
NH_to_NH_CN_E,88,0.0
NJ_to_NY,88,0.0
NJ_to_PA,88,0.0
NM_to_AZ,88,0.0
NM_to_CO,88,0.0
NM_to_TX,88,0.0
NY_to_CT,88,0.0
NY_to_MA,88,0.0
NY_to_NJ,88,0.0
NY_to_PA,88,0.0
NY_to_NY_CN_E,88,0.0
NC_to_SC,88,0.0
NC_to_VA,88,0.0
ND_to_MN,88,0.0
ND_to_MT,88,0.0
ND_to_SD,88,0.0
ND_to_ND_CN_W,88,0.0
OH_to_IN,88,0.0
OH_to_KY,88,0.0
OH_to_MI,88,0.0
OH_to_PA,88,0.0
OH_to_WV,88,0.0
OK_to_AR,88,0.0
OK_to_CO,88,0.0
OK_to_KS,88,0.0
OK_to_MO,88,0.0
OK_to_TX,88,0.0
OR_to_CA,88,0.0
OR_to_ID,88,0.0
OR_to_WA,88,0.0
PA_to_DE,88,0.0
PA_to_MD,88,0.0
PA_to_NJ,88,0.0
PA_to_NY,88,0.0
PA_to_OH,88,0.0
PA_to_WV,88,0.0
RI_to_CT,88,0.0
RI_to_MA,88,0.0
SC_to_GA,88,0.0
SC_to_NC,88,0.0
SD_to_IA,88,0.0
SD_to_MN,88,0.0
SD_to_NE,88,0.0
SD_to_ND,88,0.0
SD_to_WY,88,0.0
TN_to_AL,88,0.0
TN_to_AR,88,0.0
TN_to_GA,88,0.0
TN_to_KY,88,0.0
TN_to_MS,88,0.0
TN_to_VA,88,0.0
TX_to_AR,88,0.0
TX_to_LA,88,0.0
TX_to_NM,88,0.0
TX_to_OK,88,0.0
TX_to_TX_MX_NE,88,0.0
TX_to_TX_MX_SS,88,0.0
UT_to_CO,88,0.0
UT_to_ID,88,0.0
UT_to_NV,88,0.0
UT_to_WY,88,0.0
VA_to_DC,88,0.0
VA_to_MD,88,0.0
VA_to_NC,88,0.0
VA_to_TN,88,0.0
WA_to_ID,88,0.0
WA_to_OR,88,0.0
WA_to_WA_CN_W,88,0.0
WV_to_KY,88,0.0
WV_to_MD,88,0.0
WV_to_OH,88,0.0
WV_to_PA,88,0.0
WV_to_VA,88,0.0
WI_to_IL,88,0.0
WI_to_MI,88,0.0
WI_to_MN,88,0.0
WY_to_CO,88,0.0
WY_to_MT,88,0.0
WY_to_NE,88,0.0
WY_to_SD,88,0.0
WY_to_UT,88,0.0
ME_CN_E_to_ME,88,0.0
ME_CN_E_to_CN_E,88,0.0
NH_CN_E_to_NH,88,0.0
NH_CN_E_to_CN_E,88,0.0
VT_CN_E_to_VT,88,0.0
NY_CN_E_to_NY,88,0.0
NY_CN_E_to_CN_E,88,0.0
MI_CN_E_to_MI,88,0.0
MI_CN_E_to_CN_E,88,0.0
MN_CN_W_to_MN,88,0.0
MN_CN_W_to_CN_W,88,0.0
ND_CN_W_to_ND,88,0.0
ND_CN_W_to_CN_W,88,0.0
MT_CN_W_to_MT,88,0.0
MT_CN_W_to_CN_W,88,0.0
ID_CN_W_to_ID,88,0.0
WA_CN_W_to_WA,88,0.0
WA_CN_W_to_CN_W,88,0.0
TX_MX_NE_to_TX,88,0.0
TX_MX_NE_to_MX_NE,88,0.0
AZ_MX_NW_to_MX_NW,88,0.0
CA_MX_NW_to_CA,88,0.0
CA_MX_NW_to_MX_NW,88,0.0
TX_MX_SS_to_MX_SS,88,0.0
MX_NE_to_TX_MX_NE,88,0.0
MX_NE_to_MX_NW,88,0.0
MX_NE_to_MX_IW,88,0.0
MX_NE_to_MX_SS,88,0.0
MX_NW_to_CA_MX_NW,88,0.0
MX_IW_to_MX_CE,88,0.0
MX_CE_to_MX_IW,88,0.0
MX_SS_to_MX_NE,88,0.0
MX_SS_to_MX_IW,88,0.0
MX_SS_to_MX_CE,88,0.0
CN_E_to_ME_CN_E,88,0.0
CN_E_to_NH_CN_E,88,0.0
CN_E_to_VT_CN_E,88,0.0
CN_E_to_NY_CN_E,88,0.0
CN_E_to_MI_CN_E,88,0.0
CN_W_to_MN_CN_W,88,0.0
CN_W_to_ND_CN_W,88,0.0
CN_W_to_MT_CN_W,88,0.0
CN_W_to_ID_CN_W,88,0.0
CN_W_to_WA_CN_W,88,0.0
CN_W_to_CN_E,88,0.0
AL_to_FL,89,0.0
AL_to_GA,89,0.0
AL_to_MS,89,0.0
AL_to_TN,89,0.0
AZ_to_CA,89,0.0
AZ_to_NV,89,0.0
AZ_to_AZ_MX_NW,89,0.0
AR_to_LA,89,0.0
AR_to_MS,89,0.0
AR_to_MO,89,0.0
AR_to_OK,89,0.0
AR_to_TX,89,0.0
CA_to_AZ,89,0.0
CA_to_NV,89,0.0
CA_to_CA_MX_NW,89,0.0
CO_to_KS,89,0.0
CO_to_NE,89,0.0
CO_to_NM,89,0.0
CO_to_OK,89,0.0
CO_to_UT,89,0.0
CO_to_WY,89,0.0
CT_to_MA,89,0.0
CT_to_NY,89,0.0
CT_to_RI,89,0.0
DE_to_MD,89,0.0
DE_to_NJ,89,0.0
GA_to_AL,89,0.0
GA_to_FL,89,0.0
GA_to_SC,89,0.0
GA_to_TN,89,0.0
ID_to_NV,89,0.0
ID_to_OR,89,0.0
ID_to_UT,89,0.0
ID_to_WA,89,0.0
ID_to_WY,89,0.0
IL_to_IN,89,0.0
IL_to_IA,89,0.0
IL_to_KY,89,0.0
IL_to_MO,89,0.0
IL_to_WI,89,0.0
IN_to_IL,89,0.0
IN_to_KY,89,0.0
IN_to_MI,89,0.0
IN_to_OH,89,0.0
IA_to_IL,89,0.0
IA_to_MN,89,0.0
IA_to_SD,89,0.0
KS_to_CO,89,0.0
KS_to_MO,89,0.0
KS_to_NE,89,0.0
KS_to_OK,89,0.0
KY_to_IL,89,0.0
KY_to_IN,89,0.0
KY_to_OH,89,0.0
KY_to_TN,89,0.0
KY_to_VA,89,0.0
KY_to_WV,89,0.0
LA_to_AR,89,0.0
LA_to_MS,89,0.0
LA_to_TX,89,0.0
ME_to_NH,89,0.0
ME_to_ME_CN_E,89,0.0
MD_to_DC,89,0.0
MD_to_DE,89,0.0
MD_to_PA,89,0.0
MD_to_VA,89,0.0
MD_to_WV,89,0.0
MA_to_CT,89,0.0
MA_to_NH,89,0.0
MA_to_RI,89,0.0
MI_to_IN,89,0.0
MI_to_OH,89,0.0
MI_to_WI,89,0.0
MI_to_MI_CN_E,89,0.0
MN_to_IA,89,0.0
MN_to_ND,89,0.0
MN_to_WI,89,0.0
MN_to_MN_CN_W,89,0.0
MS_to_AL,89,0.0
MS_to_AR,89,0.0
MS_to_LA,89,0.0
MS_to_TN,89,0.0
MO_to_AR,89,0.0
MO_to_IL,89,0.0
MO_to_IA,89,0.0
MT_to_ND,89,0.0
MT_to_WY,89,0.0
MT_to_MT_CN_W,89,0.0
NE_to_CO,89,0.0
NE_to_IA,89,0.0
NE_to_KS,89,0.0
NE_to_SD,89,0.0
NV_to_CA,89,0.0
NV_to_OR,89,0.0
NH_to_ME,89,0.0
NH_to_MA,89,0.0
NH_to_NH_CN_E,89,0.0
NJ_to_NY,89,0.0
NJ_to_PA,89,0.0
NM_to_AZ,89,0.0
NM_to_CO,89,0.0
NM_to_TX,89,0.0
NY_to_CT,89,0.0
NY_to_MA,89,0.0
NY_to_NJ,89,0.0
NY_to_PA,89,0.0
NY_to_NY_CN_E,89,0.0
NC_to_SC,89,0.0
NC_to_VA,89,0.0
ND_to_MN,89,0.0
ND_to_MT,89,0.0
ND_to_SD,89,0.0
ND_to_ND_CN_W,89,0.0
OH_to_IN,89,0.0
OH_to_KY,89,0.0
OH_to_MI,89,0.0
OH_to_PA,89,0.0
OH_to_WV,89,0.0
OK_to_AR,89,0.0
OK_to_CO,89,0.0
OK_to_KS,89,0.0
OK_to_MO,89,0.0
OK_to_TX,89,0.0
OR_to_CA,89,0.0
OR_to_ID,89,0.0
OR_to_WA,89,0.0
PA_to_DE,89,0.0
PA_to_MD,89,0.0
PA_to_NJ,89,0.0
PA_to_NY,89,0.0
PA_to_OH,89,0.0
PA_to_WV,89,0.0
RI_to_CT,89,0.0
