Node,Day,Value
AL,100,0.0
AZ,100,0.0
AR,100,0.0
CA,100,0.0
CO,100,0.0
CT,100,3.1599999999999997
DC,100,0.05
DE,100,0.15000000000000002
FL,100,0.0
GA,100,0.4
ID,100,0.18
IL,100,0.0
IN,100,0.0
IA,100,0.060000000000000005
KS,100,0.0
KY,100,0.0
LA,100,0.0
ME,100,3.15
MD,100,0.0
MA,100,3.38
MI,100,0.0
MN,100,0.05
MS,100,0.0
MO,100,0.05
MT,100,0.0
NE,100,0.0
NV,100,0.03
NH,100,3.1799999999999997
NJ,100,0.2
NM,100,0.0
NY,100,0.0
NC,100,0.45
ND,100,0.0
OH,100,0.0
OK,100,0.0
OR,100,0.0
PA,100,0.0
RI,100,3.36
SC,100,0.5
SD,100,0.0
TN,100,0.0
TX,100,0.0
UT,100,0.0
VA,100,0.0
VT,100,1.48
WA,100,0.22999999999999998
WV,100,0.0
WI,100,0.05
WY,100,0.0
ME_CN_E,100,3.03
NH_CN_E,100,1.68
VT_CN_E,100,1.28
NY_CN_E,100,0.08000000000000002
MI_CN_E,100,0.08
MN_CN_W,100,0.020000000000000004
ND_CN_W,100,0.0
MT_CN_W,100,0.0
ID_CN_W,100,0.15
WA_CN_W,100,0.19999999999999998
TX_MX_NE,100,0.0
AZ_MX_NW,100,-0.36
CA_MX_NW,100,0.0
TX_MX_SS,100,0.0
MX_NE,100,0.0
MX_NW,100,-0.18
MX_IW,100,0.0
MX_CE,100,-0.0
MX_SS,100,0.0
CN_E,100,0.28
CN_W,100,0.0
AL,101,0.0
AZ,101,0.0
AR,101,0.0
CA,101,0.0
CO,101,0.0
CT,101,4.5
DC,101,0.05
DE,101,0.15000000000000002
FL,101,0.0
GA,101,0.4
ID,101,0.18
IL,101,0.0
IN,101,0.0
IA,101,0.060000000000000005
KS,101,0.0
KY,101,0.0
LA,101,0.0
ME,101,4.489999999999999
MD,101,0.0
MA,101,4.72
MI,101,0.0
MN,101,0.05
MS,101,0.0
MO,101,0.05
MT,101,0.0
NE,101,0.0
NV,101,0.03
NH,101,4.52
NJ,101,0.2
NM,101,0.0
NY,101,0.0
NC,101,0.45
ND,101,0.0
OH,101,0.0
OK,101,0.0
OR,101,0.0
PA,101,0.0
RI,101,4.7
SC,101,0.5
SD,101,0.0
TN,101,0.0
TX,101,0.0
UT,101,0.0
VA,101,0.0
VT,101,1.48
WA,101,0.22999999999999998
WV,101,0.0
WI,101,0.05
WY,101,0.0
ME_CN_E,101,4.28
NH_CN_E,101,3.0199999999999996
VT_CN_E,101,1.28
NY_CN_E,101,0.08000000000000002
MI_CN_E,101,0.08
MN_CN_W,101,0.020000000000000004
ND_CN_W,101,0.0
MT_CN_W,101,0.0
ID_CN_W,101,0.15
WA_CN_W,101,0.19999999999999998
TX_MX_NE,101,0.0
AZ_MX_NW,101,-0.33999999999999997
CA_MX_NW,101,0.02
TX_MX_SS,101,0.0
MX_NE,101,0.0
MX_NW,101,-0.16
MX_IW,101,0.0
MX_CE,101,-0.0
MX_SS,101,0.0
CN_E,101,0.28
CN_W,101,0.0
AL,102,0.0
AZ,102,0.0
AR,102,0.0
CA,102,0.0
CO,102,0.0
CT,102,2.78
DC,102,0.05
DE,102,0.15000000000000002
FL,102,0.0
GA,102,0.4
ID,102,0.18
IL,102,0.0
IN,102,0.0
IA,102,0.060000000000000005
KS,102,0.0
KY,102,0.0
LA,102,0.0
ME,102,2.77
MD,102,0.0
MA,102,3.0
MI,102,0.0
MN,102,0.05
MS,102,0.0
MO,102,0.05
MT,102,0.0
NE,102,0.0
NV,102,0.03
NH,102,2.8
NJ,102,0.2
NM,102,0.0
NY,102,0.0
NC,102,0.45
ND,102,0.0
OH,102,0.0
OK,102,0.0
OR,102,0.0
PA,102,0.0
RI,102,2.98
SC,102,0.5
SD,102,0.0
TN,102,0.0
TX,102,0.0
UT,102,0.0
VA,102,0.0
VT,102,1.48
WA,102,0.22999999999999998
WV,102,0.0
WI,102,0.05
WY,102,0.0
ME_CN_E,102,2.65
NH_CN_E,102,1.2999999999999998
VT_CN_E,102,1.28
NY_CN_E,102,0.08000000000000002
MI_CN_E,102,0.08
MN_CN_W,102,0.020000000000000004
ND_CN_W,102,0.0
MT_CN_W,102,0.0
ID_CN_W,102,0.15
WA_CN_W,102,0.19999999999999998
TX_MX_NE,102,0.0
AZ_MX_NW,102,-0.33999999999999997
CA_MX_NW,102,0.02
TX_MX_SS,102,0.0
MX_NE,102,0.0
MX_NW,102,-0.16
MX_IW,102,0.0
MX_CE,102,-0.0
MX_SS,102,0.0
CN_E,102,0.28
CN_W,102,0.0
AL,103,0.0
AZ,103,0.0
AR,103,0.0
CA,103,0.0
CO,103,0.0
CT,103,1.5
DC,103,0.05
DE,103,0.12000000000000001
FL,103,0.0
GA,103,0.4
ID,103,0.18
IL,103,0.0
IN,103,0.0
IA,103,0.060000000000000005
KS,103,0.0
KY,103,0.0
LA,103,0.0
ME,103,2.29
MD,103,0.0
MA,103,2.52
MI,103,0.0
MN,103,0.05
MS,103,0.0
MO,103,0.05
MT,103,0.0
NE,103,0.0
NV,103,0.03
NH,103,2.32
NJ,103,0.2
NM,103,0.0
NY,103,0.0
NC,103,0.45
ND,103,0.0
OH,103,0.0
OK,103,0.0
OR,103,0.0
PA,103,0.0
RI,103,2.5
SC,103,0.5
SD,103,0.0
TN,103,0.0
TX,103,0.0
UT,103,0.0
VA,103,0.0
VT,103,0.88
WA,103,0.22999999999999998
WV,103,0.0
WI,103,0.05
WY,103,0.0
ME_CN_E,103,2.17
NH_CN_E,103,0.98
VT_CN_E,103,0.78
NY_CN_E,103,0.08000000000000002
MI_CN_E,103,0.08
MN_CN_W,103,0.020000000000000004
ND_CN_W,103,0.0
MT_CN_W,103,0.0
ID_CN_W,103,0.15
WA_CN_W,103,0.19999999999999998
TX_MX_NE,103,0.0
AZ_MX_NW,103,-0.33999999999999997
CA_MX_NW,103,0.02
TX_MX_SS,103,0.0
MX_NE,103,0.0
MX_NW,103,-0.16
MX_IW,103,0.0
MX_CE,103,-0.0
MX_SS,103,0.0
CN_E,103,0.28
CN_W,103,0.0
AL,104,0.0
AZ,104,0.0
AR,104,0.0
CA,104,0.0
CO,104,0.0
CT,104,1.5
DC,104,0.05
DE,104,0.12000000000000001
FL,104,0.0
GA,104,0.4
ID,104,0.18
IL,104,0.0
IN,104,0.0
IA,104,0.05
KS,104,0.0
KY,104,0.0
LA,104,0.0
ME,104,1.7
MD,104,0.0
MA,104,1.93
MI,104,0.0
MN,104,0.05
MS,104,0.0
MO,104,0.05
MT,104,0.0
NE,104,0.0
NV,104,0.03
NH,104,1.73
NJ,104,0.2
NM,104,0.0
NY,104,0.0
NC,104,0.45
ND,104,0.0
OH,104,0.0
OK,104,0.0
OR,104,0.0
PA,104,0.0
RI,104,1.91
SC,104,0.5
SD,104,0.0
TN,104,0.0
TX,104,0.0
UT,104,0.0
VA,104,0.0
VT,104,0.88
WA,104,0.22999999999999998
WV,104,0.0
WI,104,0.05
WY,104,0.0
ME_CN_E,104,1.58
NH_CN_E,104,0.98
VT_CN_E,104,0.78
NY_CN_E,104,0.08000000000000002
MI_CN_E,104,0.08
MN_CN_W,104,0.020000000000000004
ND_CN_W,104,0.0
MT_CN_W,104,0.0
ID_CN_W,104,0.15
WA_CN_W,104,0.19999999999999998
TX_MX_NE,104,0.0
AZ_MX_NW,104,-0.33999999999999997
CA_MX_NW,104,0.02
TX_MX_SS,104,0.0
MX_NE,104,0.0
MX_NW,104,-0.16
MX_IW,104,0.0
MX_CE,104,-0.0
MX_SS,104,0.0
CN_E,104,0.28
CN_W,104,0.0
AL,105,0.0
AZ,105,0.0
AR,105,0.0
CA,105,0.0
CO,105,0.0
CT,105,2.41
DC,105,0.05
DE,105,0.15000000000000002
FL,105,0.0
GA,105,0.4
ID,105,0.18
IL,105,0.0
IN,105,0.0
IA,105,0.060000000000000005
KS,105,0.0
KY,105,0.0
LA,105,0.0
ME,105,2.4000000000000004
MD,105,0.0
MA,105,2.6300000000000003
MI,105,0.0
MN,105,0.05
MS,105,0.0
MO,105,0.05
MT,105,0.0
NE,105,0.0
NV,105,0.03
NH,105,2.43
NJ,105,0.2
NM,105,0.0
NY,105,0.0
NC,105,0.45
ND,105,0.0
OH,105,0.0
OK,105,0.0
OR,105,0.0
PA,105,0.0
RI,105,2.6100000000000003
SC,105,0.5
SD,105,0.0
TN,105,0.0
TX,105,0.0
UT,105,0.0
VA,105,0.0
VT,105,0.98
WA,105,0.22999999999999998
WV,105,0.0
WI,105,0.05
WY,105,0.0
ME_CN_E,105,2.2800000000000002
NH_CN_E,105,0.98
VT_CN_E,105,0.78
NY_CN_E,105,0.08000000000000002
MI_CN_E,105,0.08
MN_CN_W,105,0.020000000000000004
ND_CN_W,105,0.0
MT_CN_W,105,0.0
ID_CN_W,105,0.15
WA_CN_W,105,0.19999999999999998
TX_MX_NE,105,0.0
AZ_MX_NW,105,-0.33999999999999997
CA_MX_NW,105,0.02
TX_MX_SS,105,0.0
MX_NE,105,0.0
MX_NW,105,-0.16
MX_IW,105,0.0
MX_CE,105,-0.0
MX_SS,105,0.0
CN_E,105,0.28
CN_W,105,0.0
AL,106,0.0
AZ,106,0.0
AR,106,0.0
CA,106,0.0
CO,106,0.0
CT,106,2.78
DC,106,0.05
DE,106,0.15000000000000002
FL,106,0.0
GA,106,0.4
ID,106,0.18
IL,106,0.0
IN,106,0.0
IA,106,0.05
KS,106,0.0
KY,106,0.0
LA,106,0.0
ME,106,2.77
MD,106,0.0
MA,106,3.0
MI,106,0.0
MN,106,0.05
MS,106,0.0
MO,106,0.05
MT,106,0.0
NE,106,0.0
NV,106,0.03
NH,106,2.8
NJ,106,0.2
NM,106,0.0
NY,106,0.0
NC,106,0.5
ND,106,0.0
OH,106,0.0
OK,106,0.0
OR,106,0.0
PA,106,0.0
RI,106,2.98
SC,106,0.5
SD,106,0.0
TN,106,0.0
TX,106,0.0
UT,106,0.0
VA,106,0.0
VT,106,1.48
WA,106,0.22999999999999998
WV,106,0.0
WI,106,0.05
WY,106,0.0
ME_CN_E,106,2.65
NH_CN_E,106,1.2999999999999998
VT_CN_E,106,1.28
NY_CN_E,106,0.08000000000000002
MI_CN_E,106,0.08
MN_CN_W,106,0.020000000000000004
ND_CN_W,106,0.0
MT_CN_W,106,0.0
ID_CN_W,106,0.15
WA_CN_W,106,0.19999999999999998
TX_MX_NE,106,0.0
AZ_MX_NW,106,-0.36
CA_MX_NW,106,0.0
TX_MX_SS,106,0.0
MX_NE,106,0.0
MX_NW,106,-0.18
MX_IW,106,0.0
MX_CE,106,-0.0
MX_SS,106,0.0
CN_E,106,0.28
CN_W,106,0.0
AL,107,0.0
AZ,107,0.0
AR,107,0.0
CA,107,0.0
CO,107,0.0
CT,107,2.78
DC,107,0.05
DE,107,0.15000000000000002
FL,107,0.0
GA,107,0.4
ID,107,0.18
IL,107,0.0
IN,107,0.0
IA,107,0.05
KS,107,0.0
KY,107,0.0
LA,107,0.0
ME,107,2.77
MD,107,0.0
MA,107,3.0
MI,107,0.0
MN,107,0.05
MS,107,0.0
MO,107,0.05
MT,107,0.0
NE,107,0.0
NV,107,0.03
NH,107,2.8
NJ,107,0.2
NM,107,0.0
NY,107,0.0
NC,107,0.45
ND,107,0.0
OH,107,0.0
OK,107,0.0
OR,107,0.0
PA,107,0.0
RI,107,2.98
SC,107,0.5
SD,107,0.0
TN,107,0.0
TX,107,0.0
UT,107,0.0
VA,107,0.0
VT,107,0.98
WA,107,0.22999999999999998
WV,107,0.0
WI,107,0.05
WY,107,0.0
ME_CN_E,107,2.65
NH_CN_E,107,1.2999999999999998
VT_CN_E,107,0.78
NY_CN_E,107,0.08000000000000002
MI_CN_E,107,0.08
MN_CN_W,107,0.020000000000000004
ND_CN_W,107,0.0
MT_CN_W,107,0.0
ID_CN_W,107,0.15
WA_CN_W,107,0.19999999999999998
TX_MX_NE,107,0.0
AZ_MX_NW,107,-0.36
CA_MX_NW,107,0.0
TX_MX_SS,107,0.0
MX_NE,107,0.0
MX_NW,107,-0.18
MX_IW,107,0.0
MX_CE,107,-0.0
MX_SS,107,0.0
CN_E,107,0.28
CN_W,107,0.0
AL,108,0.0
AZ,108,0.0
AR,108,0.0
CA,108,0.0
CO,108,0.0
CT,108,2.78
DC,108,0.05
DE,108,0.15000000000000002
FL,108,0.0
GA,108,0.4
ID,108,0.18
IL,108,0.0
IN,108,0.0
IA,108,0.060000000000000005
KS,108,0.0
KY,108,0.0
LA,108,0.0
ME,108,2.77
MD,108,0.0
MA,108,3.0
MI,108,0.0
MN,108,0.05
MS,108,0.0
MO,108,0.05
MT,108,0.0
NE,108,0.0
NV,108,0.03
NH,108,2.8
NJ,108,0.2
NM,108,0.0
NY,108,0.0
NC,108,0.45
ND,108,0.0
OH,108,0.0
OK,108,0.0
OR,108,0.0
PA,108,0.0
RI,108,2.98
SC,108,0.5
SD,108,0.0
TN,108,0.0
TX,108,0.0
UT,108,0.0
VA,108,0.0
VT,108,0.98
WA,108,0.22999999999999998
WV,108,0.0
WI,108,0.05
WY,108,0.0
ME_CN_E,108,2.65
NH_CN_E,108,1.2999999999999998
VT_CN_E,108,0.78
NY_CN_E,108,0.08000000000000002
MI_CN_E,108,0.08
MN_CN_W,108,0.020000000000000004
ND_CN_W,108,0.0
MT_CN_W,108,0.0
ID_CN_W,108,0.15
WA_CN_W,108,0.19999999999999998
TX_MX_NE,108,0.0
AZ_MX_NW,108,-0.36
CA_MX_NW,108,0.0
TX_MX_SS,108,0.0
MX_NE,108,0.0
MX_NW,108,-0.18
MX_IW,108,0.0
MX_CE,108,-0.0
MX_SS,108,0.0
CN_E,108,0.28
CN_W,108,0.0
AL,109,0.0
AZ,109,0.0
AR,109,0.0
CA,109,0.0
CO,109,0.0
CT,109,2.2300000000000004
DC,109,0.05
DE,109,0.15000000000000002
FL,109,0.0
GA,109,0.4
ID,109,0.18
IL,109,0.0
IN,109,0.0
IA,109,0.060000000000000005
KS,109,0.0
KY,109,0.0
LA,109,0.0
ME,109,2.4000000000000004
MD,109,0.0
MA,109,2.6300000000000003
MI,109,0.0
MN,109,0.05
MS,109,0.0
MO,109,0.05
MT,109,0.0
NE,109,0.0
NV,109,0.03
NH,109,2.43
NJ,109,0.2
NM,109,0.0
NY,109,0.0
NC,109,0.45
ND,109,0.0
OH,109,0.0
OK,109,0.0
OR,109,0.0
PA,109,0.0
RI,109,2.6100000000000003
SC,109,0.5
SD,109,0.0
TN,109,0.0
TX,109,0.0
UT,109,0.0
VA,109,0.0
VT,109,0.88
WA,109,0.22999999999999998
WV,109,0.0
WI,109,0.05
WY,109,0.0
ME_CN_E,109,2.2800000000000002
NH_CN_E,109,0.98
VT_CN_E,109,0.78
NY_CN_E,109,0.08000000000000002
MI_CN_E,109,0.08
MN_CN_W,109,0.020000000000000004
ND_CN_W,109,0.0
MT_CN_W,109,0.0
ID_CN_W,109,0.15
WA_CN_W,109,0.19999999999999998
TX_MX_NE,109,0.0
AZ_MX_NW,109,-0.36
CA_MX_NW,109,0.0
TX_MX_SS,109,0.0
MX_NE,109,0.0
MX_NW,109,-0.18
MX_IW,109,0.0
MX_CE,109,-0.0
MX_SS,109,0.0
CN_E,109,0.28
CN_W,109,0.0
AL,110,0.0
AZ,110,0.0
AR,110,0.0
CA,110,0.0
CO,110,0.0
CT,110,1.5
DC,110,0.05
DE,110,0.12000000000000001
FL,110,0.0
GA,110,0.4
ID,110,0.18
IL,110,0.0
IN,110,0.0
IA,110,0.05
KS,110,0.0
KY,110,0.0
LA,110,0.0
ME,110,1.7
MD,110,0.0
MA,110,1.83
MI,110,0.0
MN,110,0.05
MS,110,0.0
MO,110,0.05
MT,110,0.0
NE,110,0.0
NV,110,0.03
NH,110,1.73
NJ,110,0.2
NM,110,0.0
NY,110,0.0
NC,110,0.45
ND,110,0.0
OH,110,0.0
OK,110,0.0
OR,110,0.0
PA,110,0.0
RI,110,1.81
SC,110,0.5
SD,110,0.0
TN,110,0.0
TX,110,0.0
UT,110,0.0
VA,110,0.0
VT,110,0.88
WA,110,0.22999999999999998
WV,110,0.0
WI,110,0.04
WY,110,0.0
ME_CN_E,110,1.58
NH_CN_E,110,0.98
VT_CN_E,110,0.78
NY_CN_E,110,0.08000000000000002
MI_CN_E,110,0.08
MN_CN_W,110,0.020000000000000004
ND_CN_W,110,0.0
MT_CN_W,110,0.0
ID_CN_W,110,0.15
WA_CN_W,110,0.19999999999999998
TX_MX_NE,110,0.0
AZ_MX_NW,110,-0.36
CA_MX_NW,110,0.0
TX_MX_SS,110,0.0
MX_NE,110,0.0
MX_NW,110,-0.18
MX_IW,110,0.0
MX_CE,110,-0.0
MX_SS,110,0.0
CN_E,110,0.28
CN_W,110,0.0
AL,111,0.0
AZ,111,0.0
AR,111,0.0
CA,111,0.0
CO,111,0.0
CT,111,1.5
DC,111,0.05
DE,111,0.12000000000000001
FL,111,0.0
GA,111,0.4
ID,111,0.18
IL,111,0.0
IN,111,0.0
IA,111,0.05
KS,111,0.0
KY,111,0.0
LA,111,0.0
ME,111,1.7
MD,111,0.0
MA,111,1.9
MI,111,0.0
MN,111,0.05
MS,111,0.0
MO,111,0.05
MT,111,0.0
NE,111,0.0
NV,111,0.03
NH,111,1.73
NJ,111,0.2
NM,111,0.0
NY,111,0.0
NC,111,0.45
ND,111,0.0
OH,111,0.0
OK,111,0.0
OR,111,0.0
PA,111,0.0
RI,111,1.88
SC,111,0.5
SD,111,0.0
TN,111,0.0
TX,111,0.0
UT,111,0.0
VA,111,0.0
VT,111,0.88
WA,111,0.22999999999999998
WV,111,0.0
WI,111,0.04
WY,111,0.0
ME_CN_E,111,1.58
NH_CN_E,111,0.98
VT_CN_E,111,0.78
NY_CN_E,111,0.08000000000000002
MI_CN_E,111,0.08
MN_CN_W,111,0.020000000000000004
ND_CN_W,111,0.0
MT_CN_W,111,0.0
ID_CN_W,111,0.15
WA_CN_W,111,0.19999999999999998
TX_MX_NE,111,0.0
AZ_MX_NW,111,-0.36
CA_MX_NW,111,0.0
TX_MX_SS,111,0.0
MX_NE,111,0.0
MX_NW,111,-0.18
MX_IW,111,0.0
MX_CE,111,-0.0
MX_SS,111,0.0
CN_E,111,0.28
CN_W,111,0.0
AL,112,0.0
AZ,112,0.0
AR,112,0.0
CA,112,0.0
CO,112,0.0
CT,112,2.41
DC,112,0.05
DE,112,0.15000000000000002
FL,112,0.0
GA,112,0.4
ID,112,0.18
IL,112,0.0
IN,112,0.0
IA,112,0.05
KS,112,0.0
KY,112,0.0
LA,112,0.0
ME,112,2.4000000000000004
MD,112,0.0
MA,112,2.6300000000000003
MI,112,0.0
MN,112,0.05
MS,112,0.0
MO,112,0.05
MT,112,0.0
NE,112,0.0
NV,112,0.03
NH,112,2.43
NJ,112,0.2
NM,112,0.0
NY,112,0.0
NC,112,0.45
ND,112,0.0
OH,112,0.0
OK,112,0.0
OR,112,0.0
PA,112,0.0
RI,112,2.6100000000000003
SC,112,0.5
SD,112,0.0
TN,112,0.0
TX,112,0.0
UT,112,0.0
VA,112,0.0
VT,112,0.88
WA,112,0.22999999999999998
WV,112,0.0
WI,112,0.04
WY,112,0.0
ME_CN_E,112,2.2800000000000002
NH_CN_E,112,0.98
VT_CN_E,112,0.78
NY_CN_E,112,0.08000000000000002
MI_CN_E,112,0.08
MN_CN_W,112,0.020000000000000004
ND_CN_W,112,0.0
MT_CN_W,112,0.0
ID_CN_W,112,0.15
WA_CN_W,112,0.19999999999999998
TX_MX_NE,112,0.0
AZ_MX_NW,112,-0.36
CA_MX_NW,112,0.0
TX_MX_SS,112,0.0
MX_NE,112,0.0
MX_NW,112,-0.18
MX_IW,112,0.0
MX_CE,112,-0.0
MX_SS,112,0.0
CN_E,112,0.28
CN_W,112,0.0
AL,113,0.0
AZ,113,0.0
AR,113,0.0
CA,113,0.0
CO,113,0.0
CT,113,2.41
DC,113,0.05
DE,113,0.15000000000000002
FL,113,0.0
GA,113,0.4
ID,113,0.18
IL,113,0.0
IN,113,0.0
IA,113,0.05
KS,113,0.0
KY,113,0.0
LA,113,0.0
ME,113,2.4000000000000004
MD,113,0.0
MA,113,2.6300000000000003
MI,113,0.0
MN,113,0.05
MS,113,0.0
MO,113,0.05
MT,113,0.0
NE,113,0.0
NV,113,0.03
NH,113,2.43
NJ,113,0.2
NM,113,0.0
NY,113,0.0
NC,113,0.45
ND,113,0.0
OH,113,0.0
OK,113,0.0
OR,113,0.0
PA,113,0.0
RI,113,2.6100000000000003
SC,113,0.5
SD,113,0.0
TN,113,0.0
TX,113,0.0
UT,113,0.0
VA,113,0.0
VT,113,0.98
WA,113,0.22999999999999998
WV,113,0.0
WI,113,0.05
WY,113,0.0
ME_CN_E,113,2.2800000000000002
NH_CN_E,113,0.98
VT_CN_E,113,0.78
NY_CN_E,113,0.08000000000000002
MI_CN_E,113,0.08
MN_CN_W,113,0.020000000000000004
ND_CN_W,113,0.0
MT_CN_W,113,0.0
ID_CN_W,113,0.15
WA_CN_W,113,0.19999999999999998
TX_MX_NE,113,0.0
AZ_MX_NW,113,-0.36
CA_MX_NW,113,0.0
TX_MX_SS,113,0.0
MX_NE,113,0.0
MX_NW,113,-0.18
MX_IW,113,0.0
MX_CE,113,-0.0
MX_SS,113,0.0
CN_E,113,0.28
CN_W,113,0.0
AL,114,0.0
AZ,114,0.0
AR,114,0.0
CA,114,0.0
CO,114,0.0
CT,114,2.41
DC,114,0.05
DE,114,0.15000000000000002
FL,114,0.0
GA,114,0.4
ID,114,0.18
IL,114,0.0
IN,114,0.0
IA,114,0.05
KS,114,0.0
KY,114,0.0
LA,114,0.0
ME,114,2.4000000000000004
MD,114,0.0
MA,114,2.6300000000000003
MI,114,0.0
MN,114,0.05
MS,114,0.0
MO,114,0.05
MT,114,0.0
NE,114,0.0
NV,114,0.03
NH,114,2.43
NJ,114,0.2
NM,114,0.0
NY,114,0.0
NC,114,0.45
ND,114,0.0
OH,114,0.0
OK,114,0.0
OR,114,0.0
PA,114,0.0
RI,114,2.6100000000000003
SC,114,0.5
SD,114,0.0
TN,114,0.0
TX,114,0.0
UT,114,0.0
VA,114,0.0
VT,114,0.98
WA,114,0.22999999999999998
WV,114,0.0
WI,114,0.05
WY,114,0.0
ME_CN_E,114,2.2800000000000002
NH_CN_E,114,0.98
VT_CN_E,114,0.78
NY_CN_E,114,0.08000000000000002
MI_CN_E,114,0.08
MN_CN_W,114,0.020000000000000004
ND_CN_W,114,0.0
MT_CN_W,114,0.0
ID_CN_W,114,0.15
WA_CN_W,114,0.19999999999999998
TX_MX_NE,114,0.0
AZ_MX_NW,114,-0.36
CA_MX_NW,114,0.0
TX_MX_SS,114,0.0
MX_NE,114,0.0
MX_NW,114,-0.18
MX_IW,114,0.0
MX_CE,114,-0.0
MX_SS,114,0.0
CN_E,114,0.28
CN_W,114,0.0
AL,115,0.0
AZ,115,0.0
AR,115,0.0
CA,115,0.0
CO,115,0.0
CT,115,2.78
DC,115,0.05
DE,115,0.15000000000000002
FL,115,0.0
GA,115,0.4
ID,115,0.18
IL,115,0.0
IN,115,0.0
IA,115,0.05
KS,115,0.0
KY,115,0.0
LA,115,0.0
ME,115,2.77
MD,115,0.0
MA,115,3.0
MI,115,0.0
MN,115,0.05
MS,115,0.0
MO,115,0.05
MT,115,0.0
NE,115,0.0
NV,115,0.03
NH,115,2.8
NJ,115,0.2
NM,115,0.0
NY,115,0.0
NC,115,0.45
ND,115,0.0
OH,115,0.0
OK,115,0.0
OR,115,0.0
PA,115,0.0
RI,115,2.98
SC,115,0.5
SD,115,0.0
TN,115,0.0
TX,115,0.0
UT,115,0.0
VA,115,0.0
VT,115,0.98
WA,115,0.22999999999999998
WV,115,0.0
WI,115,0.05
WY,115,0.0
ME_CN_E,115,2.65
NH_CN_E,115,1.2999999999999998
VT_CN_E,115,0.78
NY_CN_E,115,0.08000000000000002
MI_CN_E,115,0.08
MN_CN_W,115,0.020000000000000004
ND_CN_W,115,0.0
MT_CN_W,115,0.0
ID_CN_W,115,0.15
WA_CN_W,115,0.19999999999999998
TX_MX_NE,115,0.0
AZ_MX_NW,115,-0.36
CA_MX_NW,115,0.0
TX_MX_SS,115,0.0
MX_NE,115,0.0
MX_NW,115,-0.18
MX_IW,115,0.0
MX_CE,115,-0.0
MX_SS,115,0.0
CN_E,115,0.28
CN_W,115,0.0
AL,116,0.0
AZ,116,0.0
AR,116,0.0
CA,116,0.0
CO,116,0.0
CT,116,2.78
DC,116,0.05
DE,116,0.15000000000000002
FL,116,0.0
GA,116,0.4
ID,116,0.18
IL,116,0.0
IN,116,0.0
IA,116,0.05
KS,116,0.0
KY,116,0.0
LA,116,0.0
ME,116,2.77
MD,116,0.0
MA,116,3.0
MI,116,0.0
MN,116,0.05
MS,116,0.0
MO,116,0.05
MT,116,0.0
NE,116,0.0
NV,116,0.03
NH,116,2.8
NJ,116,0.2
NM,116,0.0
NY,116,0.0
NC,116,0.45
ND,116,0.0
OH,116,0.0
OK,116,0.0
OR,116,0.0
PA,116,0.0
RI,116,2.98
SC,116,0.5
SD,116,0.0
TN,116,0.0
TX,116,0.0
UT,116,0.0
VA,116,0.0
VT,116,0.98
WA,116,0.22999999999999998
WV,116,0.0
WI,116,0.05
WY,116,0.0
ME_CN_E,116,2.65
NH_CN_E,116,1.2999999999999998
VT_CN_E,116,0.78
NY_CN_E,116,0.08000000000000002
MI_CN_E,116,0.08
MN_CN_W,116,0.020000000000000004
ND_CN_W,116,0.0
MT_CN_W,116,0.0
ID_CN_W,116,0.15
WA_CN_W,116,0.19999999999999998
TX_MX_NE,116,0.0
AZ_MX_NW,116,-0.36
CA_MX_NW,116,0.0
TX_MX_SS,116,0.0
MX_NE,116,0.0
MX_NW,116,-0.18
MX_IW,116,0.0
MX_CE,116,-0.0
MX_SS,116,0.0
CN_E,116,0.28
CN_W,116,0.0
AL,117,0.0
AZ,117,0.0
AR,117,0.0
CA,117,0.0
CO,117,0.0
CT,117,2.2300000000000004
DC,117,0.05
DE,117,0.12000000000000001
FL,117,0.0
GA,117,0.4
ID,117,0.18
IL,117,0.0
IN,117,0.0
IA,117,0.05
KS,117,0.0
KY,117,0.0
LA,117,0.0
ME,117,2.4000000000000004
MD,117,0.0
MA,117,2.6300000000000003
MI,117,0.0
MN,117,0.05
MS,117,0.0
MO,117,0.05
MT,117,0.0
NE,117,0.0
NV,117,0.03
NH,117,2.43
NJ,117,0.2
NM,117,0.0
NY,117,0.0
NC,117,0.45
ND,117,0.0
OH,117,0.0
OK,117,0.0
OR,117,0.0
PA,117,0.0
RI,117,2.6100000000000003
SC,117,0.5
SD,117,0.0
TN,117,0.0
TX,117,0.0
UT,117,0.0
VA,117,0.0
VT,117,0.98
WA,117,0.22999999999999998
WV,117,0.0
WI,117,0.05
WY,117,0.0
ME_CN_E,117,2.2800000000000002
NH_CN_E,117,0.98
VT_CN_E,117,0.78
NY_CN_E,117,0.08000000000000002
MI_CN_E,117,0.08
MN_CN_W,117,0.020000000000000004
ND_CN_W,117,0.0
MT_CN_W,117,0.0
ID_CN_W,117,0.15
WA_CN_W,117,0.19999999999999998
TX_MX_NE,117,0.0
AZ_MX_NW,117,-0.33999999999999997
CA_MX_NW,117,0.02
TX_MX_SS,117,0.0
MX_NE,117,0.0
MX_NW,117,-0.16
MX_IW,117,0.0
MX_CE,117,-0.0
MX_SS,117,0.0
CN_E,117,0.28
CN_W,117,0.0
AL,118,0.0
AZ,118,0.0
AR,118,0.0
CA,118,0.0
CO,118,0.0
CT,118,2.41
DC,118,0.05
DE,118,0.12000000000000001
FL,118,0.0
GA,118,0.4
ID,118,0.18
IL,118,0.0
IN,118,0.0
IA,118,0.05
KS,118,0.0
KY,118,0.0
LA,118,0.0
ME,118,2.4000000000000004
